Phantom: Requiem for the Phantom,8
Plunderer,8
Popotan,5
Psycho-Pass,9
Psycho-Pass 2,7
Punch Line,6
Qualidea Code,6
Queen's Blade: Gyokuza wo Tsugu Mono,6
Rakudai Kishi no Cavalry,8
Rokka no Yuusha,7
Rosario to Vampire,8
Rosario to Vampire Capu2,8
Saenai Heroine no Sodatekata,7
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,7
Sakura-sou no Pet na Kanojo,8
Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,10
Samurai Champloo,9
Satsuriku no Tenshi,6
School Days,5
School Rumble,8
School Rumble Ni Gakki,8
School Rumble: Ichi Gakki Hoshuu,8
Seiken no Blacksmith,6
Seireitsukai no Blade Dance,7
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,9
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",8
Sekirei,8
Sekirei: Hajimete no Otsukai,7
Sekirei: Pure Engagement,8
Sekirei: Pure Engagement Episode 0,7
Sengoku Otome: Momoiro Paradox,5
Seto no Hanayome,7
Shadows House,7
Shadows House 2nd Season,8
Shakugan no Shana,8
Shakugan no Shana II (Second),9
Shakugan no Shana III (Final),7
Shigatsu wa Kimi no Uso,10
Shijou Saikyou no Deshi Kenichi,8
Shikabane Hime: Aka,10
Shikabane Hime: Kuro,10
Shingeki no Kyojin,10
Shingeki no Kyojin Season 2,10
Shingeki no Kyojin Season 3,10
Shingeki no Kyojin Season 3 Part 2,10
Shingeki no Kyojin: The Final Season,10
Shingeki no Kyojin: The Final Season Part 2,8
Shingeki! Kyojin Chuugakkou,6
Shinmai Maou no Testament,6
Shinmai Maou no Testament Burst,6
Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,6
Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,6
Shirokuma Cafe,9
Shokugeki no Souma,10
Shokugeki no Souma: Gou no Sara,9
Shokugeki no Souma: Ni no Sara,10
Shokugeki no Souma: San no Sara,10
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,9
Shokugeki no Souma: Shin no Sara,9
Shuffle!,7
Shuumatsu no Izetta,8
Sin: Nanatsu no Taizai,5
SoniAni: Super Sonico The Animation,5
Sono Bisque Doll wa Koi wo Suru,10
Sora no Otoshimono,7
Sora no Otoshimono Forte,7
Sora no Otoshimono: Project Pink,7
Sora no Otoshimono: Tokeijikake no Angeloid,6
Soul Eater,9
Sousei no Onmyouji,8
Sousou no Frieren,9
Spy x Family,10
SPY×FAMILY Part 2,8
SSSS.Gridman,7
Steins;Gate,10
Steins;Gate 0,8
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,9
Steins;Gate: Oukoubakko no Poriomania,9
Strike the Blood,7
Subete ga F ni Naru,7
Suzume no Tojimari,9
Sword Art Online,8
Sword Art Online II,7
Sword Art Online II: Debriefing,6
Sword Art Online: Extra Edition,6
Taboo Tattoo,5
Takt Op. Destiny,8
Tari Tari,7
Tate no Yuusha no Nariagari,9
Tate no Yuusha no Nariagari Season 2,6
Tengen Toppa Gurren Lagann,9
Tenki no Ko,9
Tensei shitara Slime Datta Ken,10
Tensei shitara Slime Datta Ken 2nd Season,10
Tensei shitara Slime Datta Ken 2nd Season Part 2,8
Tetsuwan Birdy Decode,9
Tetsuwan Birdy Decode:02,9
The Everlasting Guilty Crown,10
The God of High School,7
To LOVE-Ru,7
Tong Ling Fei,10
Toradora!,8
Trinity Blood,7
Trinity Seven,7
Trinity Seven Movie 1: Eternity Library to Alchemic Girl,7
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,6
Ulysses: Jehanne Darc to Renkin no Kishi,5
Uma Musume: Pretty Derby,7
Uma Musume: Pretty Derby Season 2,8
Uma Musume: Pretty Derby Season 3,8
Vivy: Fluorite Eye's Song,9
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,7
Witchblade,8
World Destruction: Sekai Bokumetsu no Rokunin,7
World Trigger,9
World Trigger 2nd Season,8
World Trigger 3rd Season,8
Xian Wang de Richang Shenghuo,9
Xian Wang de Richang Shenghuo 2,7
Xian Wang de Richang Shenghuo 3,7
xxxHOLiC,8
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
Yamada-kun to 7-nin no Majo,7
Yoku Wakaru Gendai Mahou,5
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,9
Young Black Jack,7
Zetsuen no Tempest,8
Zettai Shougeki: Platonic Heart,4
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,7
Zombieland Saga,7
Zombieland Saga Revenge,8
